Year,Month,Day,Hour,Price1,Price2,Datetime,Country
2025,3.0,23.0,9.0,7.4,7.4,2025-03-23 08:00:00,Spain
2025,3.0,23.0,10.0,3.52,3.52,2025-03-23 09:00:00,Spain
2025,3.0,23.0,11.0,0.65,0.65,2025-03-23 10:00:00,Spain
2025,3.0,23.0,12.0,0.54,0.54,2025-03-23 11:00:00,Spain
2025,3.0,23.0,13.0,0.1,0.1,2025-03-23 12:00:00,Spain
2025,3.0,23.0,14.0,0.5,0.5,2025-03-23 13:00:00,Spain
2025,3.0,23.0,15.0,0.06,0.06,2025-03-23 14:00:00,Spain
2025,3.0,23.0,16.0,0.0,0.0,2025-03-23 15:00:00,Spain
2025,3.0,23.0,17.0,0.02,0.02,2025-03-23 16:00:00,Spain
2025,3.0,23.0,18.0,3.52,3.52,2025-03-23 17:00:00,Spain
2025,3.0,23.0,19.0,35.01,35.01,2025-03-23 18:00:00,Spain
2025,3.0,23.0,20.0,89.73,108.0,2025-03-23 19:00:00,Spain
2025,3.0,23.0,21.0,125.92,125.92,2025-03-23 20:00:00,Spain
2025,3.0,23.0,22.0,111.0,111.0,2025-03-23 21:00:00,Spain
2025,3.0,23.0,23.0,98.84,98.84,2025-03-23 22:00:00,Spain
2025,3.0,23.0,24.0,63.11,63.11,2025-03-23 23:00:00,Spain
2025,3.0,24.0,1.0,40.03,40.03,2025-03-24 00:00:00,Spain
2025,3.0,24.0,2.0,28.0,28.0,2025-03-24 01:00:00,Spain
2025,3.0,24.0,3.0,24.0,24.0,2025-03-24 02:00:00,Spain
2025,3.0,24.0,4.0,21.96,21.96,2025-03-24 03:00:00,Spain
2025,3.0,24.0,5.0,21.87,21.87,2025-03-24 04:00:00,Spain
2025,3.0,24.0,6.0,25.0,25.0,2025-03-24 05:00:00,Spain
2025,3.0,24.0,7.0,40.38,40.38,2025-03-24 06:00:00,Spain
2025,3.0,24.0,8.0,61.51,61.51,2025-03-24 07:00:00,Spain
2025,3.0,24.0,9.0,37.93,37.93,2025-03-24 08:00:00,Spain
2025,3.0,24.0,10.0,20.19,20.19,2025-03-24 09:00:00,Spain
2025,3.0,24.0,11.0,3.52,3.52,2025-03-24 10:00:00,Spain
2025,3.0,24.0,12.0,0.65,0.65,2025-03-24 11:00:00,Spain
2025,3.0,24.0,13.0,0.65,0.65,2025-03-24 12:00:00,Spain
2025,3.0,24.0,14.0,2.0,2.0,2025-03-24 13:00:00,Spain
2025,3.0,24.0,15.0,3.52,3.52,2025-03-24 14:00:00,Spain
2025,3.0,24.0,16.0,3.52,3.52,2025-03-24 15:00:00,Spain
2025,3.0,24.0,17.0,7.4,7.4,2025-03-24 16:00:00,Spain
2025,3.0,24.0,18.0,23.79,23.79,2025-03-24 17:00:00,Spain
2025,3.0,24.0,19.0,59.99,59.99,2025-03-24 18:00:00,Spain
2025,3.0,24.0,20.0,179.1,179.1,2025-03-24 19:00:00,Spain
2025,3.0,24.0,21.0,158.3,158.3,2025-03-24 20:00:00,Spain
2025,3.0,24.0,22.0,120.96,120.96,2025-03-24 21:00:00,Spain
2025,3.0,24.0,23.0,107.92,107.92,2025-03-24 22:00:00,Spain
2025,3.0,24.0,24.0,74.73,74.73,2025-03-24 23:00:00,Spain
2025,3.0,25.0,1.0,40.51,40.51,2025-03-25 00:00:00,Spain
2025,3.0,25.0,2.0,20.26,20.26,2025-03-25 01:00:00,Spain
2025,3.0,25.0,3.0,13.13,13.13,2025-03-25 02:00:00,Spain
2025,3.0,25.0,4.0,12.2,12.2,2025-03-25 03:00:00,Spain
2025,3.0,25.0,5.0,12.73,12.73,2025-03-25 04:00:00,Spain
2025,3.0,25.0,6.0,17.87,17.87,2025-03-25 05:00:00,Spain
2025,3.0,25.0,7.0,32.38,32.38,2025-03-25 06:00:00,Spain
2025,3.0,25.0,8.0,90.99,90.99,2025-03-25 07:00:00,Spain
2025,3.0,25.0,9.0,37.93,37.93,2025-03-25 08:00:00,Spain
2025,3.0,25.0,10.0,4.96,4.96,2025-03-25 09:00:00,Spain
2025,3.0,25.0,11.0,1.43,1.06,2025-03-25 10:00:00,Spain
2025,3.0,25.0,12.0,0.0,0.0,2025-03-25 11:00:00,Spain
2025,3.0,25.0,13.0,0.01,0.01,2025-03-25 12:00:00,Spain
2025,3.0,25.0,14.0,0.1,0.1,2025-03-25 13:00:00,Spain
2025,3.0,25.0,15.0,0.42,0.42,2025-03-25 14:00:00,Spain
2025,3.0,25.0,16.0,1.03,1.03,2025-03-25 15:00:00,Spain
2025,3.0,25.0,17.0,3.6,3.6,2025-03-25 16:00:00,Spain
2025,3.0,25.0,18.0,12.2,12.2,2025-03-25 17:00:00,Spain
2025,3.0,25.0,19.0,65.0,65.0,2025-03-25 18:00:00,Spain
2025,3.0,25.0,20.0,160.86,160.86,2025-03-25 19:00:00,Spain
2025,3.0,25.0,21.0,158.84,158.84,2025-03-25 20:00:00,Spain
2025,3.0,25.0,22.0,128.4,128.4,2025-03-25 21:00:00,Spain
2025,3.0,25.0,23.0,104.25,104.25,2025-03-25 22:00:00,Spain
2025,3.0,25.0,24.0,99.0,99.0,2025-03-25 23:00:00,Spain
2025,3.0,26.0,1.0,47.39,47.39,2025-03-26 00:00:00,Spain
2025,3.0,26.0,2.0,30.0,30.0,2025-03-26 01:00:00,Spain
2025,3.0,26.0,3.0,15.85,15.85,2025-03-26 02:00:00,Spain
2025,3.0,26.0,4.0,15.8,15.8,2025-03-26 03:00:00,Spain
2025,3.0,26.0,5.0,20.08,20.08,2025-03-26 04:00:00,Spain
2025,3.0,26.0,6.0,28.6,28.6,2025-03-26 05:00:00,Spain
2025,3.0,26.0,7.0,60.0,60.0,2025-03-26 06:00:00,Spain
2025,3.0,26.0,8.0,95.79,95.79,2025-03-26 07:00:00,Spain
2025,3.0,26.0,9.0,21.7,21.7,2025-03-26 08:00:00,Spain
2025,3.0,26.0,10.0,0.2,0.2,2025-03-26 09:00:00,Spain
2025,3.0,26.0,11.0,0.0,-0.01,2025-03-26 10:00:00,Spain
2025,3.0,26.0,12.0,0.02,-0.45,2025-03-26 11:00:00,Spain
2025,3.0,26.0,13.0,0.01,-0.5,2025-03-26 12:00:00,Spain
2025,3.0,26.0,14.0,0.0,-0.45,2025-03-26 13:00:00,Spain
2025,3.0,26.0,15.0,0.0,-0.45,2025-03-26 14:00:00,Spain
2025,3.0,26.0,16.0,0.0,-0.45,2025-03-26 15:00:00,Spain
2025,3.0,26.0,17.0,0.0,-0.01,2025-03-26 16:00:00,Spain
2025,3.0,26.0,18.0,0.02,0.0,2025-03-26 17:00:00,Spain
2025,3.0,26.0,19.0,27.0,27.0,2025-03-26 18:00:00,Spain
2025,3.0,26.0,20.0,125.22,125.22,2025-03-26 19:00:00,Spain
2025,3.0,26.0,21.0,126.66,126.66,2025-03-26 20:00:00,Spain
2025,3.0,26.0,22.0,104.94,104.94,2025-03-26 21:00:00,Spain
2025,3.0,26.0,23.0,97.33,97.33,2025-03-26 22:00:00,Spain
2025,3.0,26.0,24.0,54.68,54.68,2025-03-26 23:00:00,Spain
2025,3.0,27.0,1.0,93.52,93.52,2025-03-27 00:00:00,Spain
2025,3.0,27.0,2.0,63.09,63.09,2025-03-27 01:00:00,Spain
2025,3.0,27.0,3.0,60.0,60.0,2025-03-27 02:00:00,Spain
2025,3.0,27.0,4.0,52.98,52.98,2025-03-27 03:00:00,Spain
2025,3.0,27.0,5.0,52.98,52.98,2025-03-27 04:00:00,Spain
2025,3.0,27.0,6.0,63.09,63.09,2025-03-27 05:00:00,Spain
2025,3.0,27.0,7.0,85.92,85.92,2025-03-27 06:00:00,Spain
2025,3.0,27.0,8.0,125.03,125.03,2025-03-27 07:00:00,Spain
2025,3.0,27.0,9.0,59.0,59.0,2025-03-27 08:00:00,Spain
2025,3.0,27.0,10.0,3.52,3.52,2025-03-27 09:00:00,Spain
2025,3.0,27.0,11.0,0.1,0.0,2025-03-27 10:00:00,Spain
2025,3.0,27.0,12.0,0.1,-0.01,2025-03-27 11:00:00,Spain
2025,3.0,27.0,13.0,0.1,-0.01,2025-03-27 12:00:00,Spain
2025,3.0,27.0,14.0,0.0,-0.01,2025-03-27 13:00:00,Spain
2025,3.0,27.0,15.0,0.0,-0.01,2025-03-27 14:00:00,Spain
2025,3.0,27.0,16.0,0.0,-0.01,2025-03-27 15:00:00,Spain
2025,3.0,27.0,17.0,0.0,0.0,2025-03-27 16:00:00,Spain
2025,3.0,27.0,18.0,0.65,0.65,2025-03-27 17:00:00,Spain
2025,3.0,27.0,19.0,47.81,47.81,2025-03-27 18:00:00,Spain
2025,3.0,27.0,20.0,150.0,150.0,2025-03-27 19:00:00,Spain
2025,3.0,27.0,21.0,135.57,135.57,2025-03-27 20:00:00,Spain
2025,3.0,27.0,22.0,117.75,117.75,2025-03-27 21:00:00,Spain
2025,3.0,27.0,23.0,106.1,106.1,2025-03-27 22:00:00,Spain
2025,3.0,27.0,24.0,93.2,93.2,2025-03-27 23:00:00,Spain
2025,3.0,28.0,1.0,51.4,51.4,2025-03-28 00:00:00,Spain
2025,3.0,28.0,2.0,37.0,37.0,2025-03-28 01:00:00,Spain
2025,3.0,28.0,3.0,21.61,21.61,2025-03-28 02:00:00,Spain
2025,3.0,28.0,4.0,20.8,20.8,2025-03-28 03:00:00,Spain
2025,3.0,28.0,5.0,20.8,20.8,2025-03-28 04:00:00,Spain
2025,3.0,28.0,6.0,29.5,29.5,2025-03-28 05:00:00,Spain
2025,3.0,28.0,7.0,51.4,51.4,2025-03-28 06:00:00,Spain
2025,3.0,28.0,8.0,86.9,86.9,2025-03-28 07:00:00,Spain
2025,3.0,28.0,9.0,20.08,20.08,2025-03-28 08:00:00,Spain
2025,3.0,28.0,10.0,0.02,0.02,2025-03-28 09:00:00,Spain
2025,3.0,28.0,11.0,0.0,-0.4,2025-03-28 10:00:00,Spain
2025,3.0,28.0,12.0,0.0,-1.0,2025-03-28 11:00:00,Spain
2025,3.0,28.0,13.0,0.0,-1.02,2025-03-28 12:00:00,Spain
2025,3.0,28.0,14.0,-0.02,-1.04,2025-03-28 13:00:00,Spain
2025,3.0,28.0,15.0,-0.1,-1.2,2025-03-28 14:00:00,Spain
2025,3.0,28.0,16.0,-0.02,-1.24,2025-03-28 15:00:00,Spain
2025,3.0,28.0,17.0,-0.02,-1.24,2025-03-28 16:00:00,Spain
2025,3.0,28.0,18.0,0.0,-0.62,2025-03-28 17:00:00,Spain
2025,3.0,28.0,19.0,3.52,3.52,2025-03-28 18:00:00,Spain
2025,3.0,28.0,20.0,62.0,62.0,2025-03-28 19:00:00,Spain
2025,3.0,28.0,21.0,85.36,85.36,2025-03-28 20:00:00,Spain
2025,3.0,28.0,22.0,63.53,63.53,2025-03-28 21:00:00,Spain
2025,3.0,28.0,23.0,50.0,50.0,2025-03-28 22:00:00,Spain
2025,3.0,28.0,24.0,20.8,20.8,2025-03-28 23:00:00,Spain
2025,3.0,29.0,1.0,13.29,13.29,2025-03-29 00:00:00,Spain
2025,3.0,29.0,2.0,10.63,10.63,2025-03-29 01:00:00,Spain
2025,3.0,29.0,3.0,7.0,7.0,2025-03-29 02:00:00,Spain
2025,3.0,29.0,4.0,5.0,5.0,2025-03-29 03:00:00,Spain
2025,3.0,29.0,5.0,4.96,4.96,2025-03-29 04:00:00,Spain
2025,3.0,29.0,6.0,4.96,4.96,2025-03-29 05:00:00,Spain
2025,3.0,29.0,7.0,5.0,5.0,2025-03-29 06:00:00,Spain
2025,3.0,29.0,8.0,3.52,3.52,2025-03-29 07:00:00,Spain
2025,3.0,29.0,9.0,0.0,0.0,2025-03-29 08:00:00,Spain
2025,3.0,29.0,10.0,-1.01,-1.01,2025-03-29 09:00:00,Spain
2025,3.0,29.0,11.0,0.87,-2.0,2025-03-29 10:00:00,Spain
2025,3.0,29.0,12.0,1.1,-2.0,2025-03-29 11:00:00,Spain
2025,3.0,29.0,13.0,0.87,-2.0,2025-03-29 12:00:00,Spain
2025,3.0,29.0,14.0,0.5,-2.0,2025-03-29 13:00:00,Spain
2025,3.0,29.0,15.0,0.1,-2.2,2025-03-29 14:00:00,Spain
2025,3.0,29.0,16.0,0.1,-2.2,2025-03-29 15:00:00,Spain
2025,3.0,29.0,17.0,0.1,-2.2,2025-03-29 16:00:00,Spain
2025,3.0,29.0,18.0,0.02,-2.0,2025-03-29 17:00:00,Spain
2025,3.0,29.0,19.0,0.0,0.0,2025-03-29 18:00:00,Spain
2025,3.0,29.0,20.0,11.13,11.13,2025-03-29 19:00:00,Spain
2025,3.0,29.0,21.0,20.16,20.16,2025-03-29 20:00:00,Spain
2025,3.0,29.0,22.0,18.58,18.58,2025-03-29 21:00:00,Spain
2025,3.0,29.0,23.0,11.13,11.13,2025-03-29 22:00:00,Spain
2025,3.0,29.0,24.0,6.0,6.0,2025-03-29 23:00:00,Spain
2025,3.0,30.0,1.0,3.6,3.6,2025-03-30 00:00:00,Spain
2025,3.0,30.0,2.0,3.2,3.2,2025-03-30 01:00:00,Spain
2025,3.0,30.0,3.0,0.65,0.65,2025-03-30 02:00:00,Spain
2025,3.0,30.0,4.0,0.1,0.1,2025-03-30 03:00:00,Spain
2025,3.0,30.0,5.0,0.09,0.09,2025-03-30 04:00:00,Spain
2025,3.0,30.0,6.0,0.17,0.17,2025-03-30 05:00:00,Spain
2025,3.0,30.0,7.0,0.13,0.13,2025-03-30 06:00:00,Spain
2025,3.0,30.0,8.0,0.0,0.0,2025-03-30 07:00:00,Spain
2025,3.0,30.0,9.0,-1.53,-1.53,2025-03-30 08:00:00,Spain
2025,3.0,30.0,10.0,-2.31,-2.31,2025-03-30 09:00:00,Spain
2025,3.0,30.0,11.0,-3.8,-3.8,2025-03-30 10:00:00,Spain
2025,3.0,30.0,12.0,-4.0,-4.0,2025-03-30 11:00:00,Spain
2025,3.0,30.0,13.0,-3.43,-4.0,2025-03-30 12:00:00,Spain
2025,3.0,30.0,14.0,-3.43,-5.0,2025-03-30 13:00:00,Spain
2025,3.0,30.0,15.0,-2.03,-5.21,2025-03-30 14:00:00,Spain
2025,3.0,30.0,16.0,-2.0,-4.0,2025-03-30 15:00:00,Spain
2025,3.0,30.0,17.0,-1.51,-3.0,2025-03-30 16:00:00,Spain
2025,3.0,30.0,18.0,-1.51,-2.2,2025-03-30 17:00:00,Spain
2025,3.0,30.0,19.0,0.02,0.02,2025-03-30 18:00:00,Spain
2025,3.0,30.0,20.0,25.46,25.46,2025-03-30 19:00:00,Spain
2025,3.0,30.0,21.0,35.01,35.01,2025-03-30 20:00:00,Spain
2025,3.0,30.0,22.0,25.63,25.63,2025-03-30 21:00:00,Spain
2025,3.0,30.0,23.0,10.63,10.63,2025-03-30 22:00:00,Spain
2025,3.0,31.0,1.0,0.65,0.65,2025-03-31 00:00:00,Spain
2025,3.0,31.0,2.0,2.0,2.0,2025-03-31 01:00:00,Spain
2025,3.0,31.0,3.0,3.0,3.0,2025-03-31 02:00:00,Spain
2025,3.0,31.0,4.0,0.65,0.65,2025-03-31 03:00:00,Spain
2025,3.0,31.0,5.0,0.65,0.65,2025-03-31 04:00:00,Spain
2025,3.0,31.0,6.0,1.0,1.0,2025-03-31 05:00:00,Spain
2025,3.0,31.0,7.0,7.44,7.44,2025-03-31 06:00:00,Spain
2025,3.0,31.0,8.0,20.0,40.03,2025-03-31 07:00:00,Spain
2025,3.0,31.0,9.0,40.16,41.26,2025-03-31 08:00:00,Spain
2025,3.0,31.0,10.0,0.15,0.15,2025-03-31 09:00:00,Spain
2025,3.0,31.0,11.0,-0.01,-0.01,2025-03-31 10:00:00,Spain
2025,3.0,31.0,12.0,-0.1,-0.31,2025-03-31 11:00:00,Spain
2025,3.0,31.0,13.0,-0.1,-0.66,2025-03-31 12:00:00,Spain
2025,3.0,31.0,14.0,-0.1,-0.62,2025-03-31 13:00:00,Spain
2025,3.0,31.0,15.0,-0.02,-0.62,2025-03-31 14:00:00,Spain
2025,3.0,31.0,16.0,0.0,-1.0,2025-03-31 15:00:00,Spain
2025,3.0,31.0,17.0,0.02,-0.99,2025-03-31 16:00:00,Spain
2025,3.0,31.0,18.0,0.12,-0.01,2025-03-31 17:00:00,Spain
2025,3.0,31.0,19.0,0.2,0.2,2025-03-31 18:00:00,Spain
2025,3.0,31.0,20.0,55.0,55.0,2025-03-31 19:00:00,Spain
2025,3.0,31.0,21.0,146.79,146.79,2025-03-31 20:00:00,Spain
2025,3.0,31.0,22.0,197.25,197.25,2025-03-31 21:00:00,Spain
2025,3.0,31.0,23.0,119.85,119.85,2025-03-31 22:00:00,Spain
2025,3.0,31.0,24.0,95.01,95.01,2025-03-31 23:00:00,Spain
2025,4.0,1.0,1.0,90.0,90.0,2025-04-01 00:00:00,Spain
2025,4.0,1.0,2.0,75.78,75.78,2025-04-01 01:00:00,Spain
2025,4.0,1.0,3.0,70.03,70.03,2025-04-01 02:00:00,Spain
2025,4.0,1.0,4.0,60.48,60.48,2025-04-01 03:00:00,Spain
2025,4.0,1.0,5.0,61.59,61.59,2025-04-01 04:00:00,Spain
2025,4.0,1.0,6.0,68.2,68.2,2025-04-01 05:00:00,Spain
2025,4.0,1.0,7.0,84.2,84.2,2025-04-01 06:00:00,Spain
2025,4.0,1.0,8.0,155.5,155.5,2025-04-01 07:00:00,Spain
2025,4.0,1.0,9.0,159.37,159.37,2025-04-01 08:00:00,Spain
2025,4.0,1.0,10.0,87.97,87.97,2025-04-01 09:00:00,Spain
2025,4.0,1.0,11.0,38.1,38.1,2025-04-01 10:00:00,Spain
2025,4.0,1.0,12.0,12.0,5.2,2025-04-01 11:00:00,Spain
2025,4.0,1.0,13.0,8.26,0.0,2025-04-01 12:00:00,Spain
2025,4.0,1.0,14.0,6.48,0.0,2025-04-01 13:00:00,Spain
2025,4.0,1.0,15.0,5.8,-0.01,2025-04-01 14:00:00,Spain
2025,4.0,1.0,16.0,6.38,-0.07,2025-04-01 15:00:00,Spain
2025,4.0,1.0,17.0,6.38,-0.01,2025-04-01 16:00:00,Spain
2025,4.0,1.0,18.0,6.59,-0.01,2025-04-01 17:00:00,Spain
2025,4.0,1.0,19.0,18.41,17.9,2025-04-01 18:00:00,Spain
2025,4.0,1.0,20.0,53.71,53.71,2025-04-01 19:00:00,Spain
2025,4.0,1.0,21.0,114.96,114.96,2025-04-01 20:00:00,Spain
2025,4.0,1.0,22.0,120.93,120.93,2025-04-01 21:00:00,Spain
2025,4.0,1.0,23.0,84.2,84.2,2025-04-01 22:00:00,Spain
2025,4.0,1.0,24.0,58.44,58.44,2025-04-01 23:00:00,Spain
2025,4.0,2.0,1.0,38.11,38.11,2025-04-02 00:00:00,Spain
2025,4.0,2.0,2.0,26.34,26.34,2025-04-02 01:00:00,Spain
2025,4.0,2.0,3.0,26.1,26.1,2025-04-02 02:00:00,Spain
2025,4.0,2.0,4.0,20.0,20.0,2025-04-02 03:00:00,Spain
2025,4.0,2.0,5.0,20.0,20.0,2025-04-02 04:00:00,Spain
2025,4.0,2.0,6.0,26.34,26.34,2025-04-02 05:00:00,Spain
2025,4.0,2.0,7.0,39.87,39.87,2025-04-02 06:00:00,Spain
2025,4.0,2.0,8.0,90.08,90.08,2025-04-02 07:00:00,Spain
2025,4.0,2.0,9.0,104.9,104.9,2025-04-02 08:00:00,Spain
2025,4.0,2.0,10.0,54.33,54.33,2025-04-02 09:00:00,Spain
2025,4.0,2.0,11.0,21.15,21.15,2025-04-02 10:00:00,Spain
2025,4.0,2.0,12.0,1.52,1.0,2025-04-02 11:00:00,Spain
2025,4.0,2.0,13.0,0.0,0.0,2025-04-02 12:00:00,Spain
2025,4.0,2.0,14.0,0.0,0.0,2025-04-02 13:00:00,Spain
2025,4.0,2.0,15.0,-0.01,-0.01,2025-04-02 14:00:00,Spain
2025,4.0,2.0,16.0,-0.02,-0.02,2025-04-02 15:00:00,Spain
2025,4.0,2.0,17.0,-0.01,-0.01,2025-04-02 16:00:00,Spain
2025,4.0,2.0,18.0,0.04,0.04,2025-04-02 17:00:00,Spain
2025,4.0,2.0,19.0,7.96,7.96,2025-04-02 18:00:00,Spain
2025,4.0,2.0,20.0,32.96,32.96,2025-04-02 19:00:00,Spain
2025,4.0,2.0,21.0,53.11,53.11,2025-04-02 20:00:00,Spain
2025,4.0,2.0,22.0,49.23,49.23,2025-04-02 21:00:00,Spain
2025,4.0,2.0,23.0,32.95,32.95,2025-04-02 22:00:00,Spain
2025,4.0,2.0,24.0,27.3,27.3,2025-04-02 23:00:00,Spain
2025,4.0,3.0,1.0,20.37,20.37,2025-04-03 00:00:00,Spain
2025,4.0,3.0,2.0,19.07,19.07,2025-04-03 01:00:00,Spain
2025,4.0,3.0,3.0,16.32,16.32,2025-04-03 02:00:00,Spain
2025,4.0,3.0,4.0,12.27,12.27,2025-04-03 03:00:00,Spain
2025,4.0,3.0,5.0,9.07,9.07,2025-04-03 04:00:00,Spain
2025,4.0,3.0,6.0,11.94,11.94,2025-04-03 05:00:00,Spain
2025,4.0,3.0,7.0,19.7,19.7,2025-04-03 06:00:00,Spain
2025,4.0,3.0,8.0,38.11,38.11,2025-04-03 07:00:00,Spain
2025,4.0,3.0,9.0,56.33,56.33,2025-04-03 08:00:00,Spain
2025,4.0,3.0,10.0,38.11,38.11,2025-04-03 09:00:00,Spain
2025,4.0,3.0,11.0,28.96,28.96,2025-04-03 10:00:00,Spain
2025,4.0,3.0,12.0,3.52,3.52,2025-04-03 11:00:00,Spain
2025,4.0,3.0,13.0,0.5,0.5,2025-04-03 12:00:00,Spain
2025,4.0,3.0,14.0,0.0,0.0,2025-04-03 13:00:00,Spain
2025,4.0,3.0,15.0,0.0,0.0,2025-04-03 14:00:00,Spain
2025,4.0,3.0,16.0,0.0,0.0,2025-04-03 15:00:00,Spain
2025,4.0,3.0,17.0,1.87,1.87,2025-04-03 16:00:00,Spain
2025,4.0,3.0,18.0,5.0,5.0,2025-04-03 17:00:00,Spain
2025,4.0,3.0,19.0,10.06,10.06,2025-04-03 18:00:00,Spain
2025,4.0,3.0,20.0,35.0,35.0,2025-04-03 19:00:00,Spain
2025,4.0,3.0,21.0,80.0,80.0,2025-04-03 20:00:00,Spain
2025,4.0,3.0,22.0,79.0,79.0,2025-04-03 21:00:00,Spain
2025,4.0,3.0,23.0,35.01,35.01,2025-04-03 22:00:00,Spain
2025,4.0,3.0,24.0,10.1,10.1,2025-04-03 23:00:00,Spain
2025,4.0,4.0,1.0,3.6,3.6,2025-04-04 00:00:00,Spain
2025,4.0,4.0,2.0,3.52,3.52,2025-04-04 01:00:00,Spain
2025,4.0,4.0,3.0,3.52,3.52,2025-04-04 02:00:00,Spain
2025,4.0,4.0,4.0,3.51,3.51,2025-04-04 03:00:00,Spain
2025,4.0,4.0,5.0,3.52,3.52,2025-04-04 04:00:00,Spain
2025,4.0,4.0,6.0,3.52,3.52,2025-04-04 05:00:00,Spain
2025,4.0,4.0,7.0,3.52,3.52,2025-04-04 06:00:00,Spain
2025,4.0,4.0,8.0,14.16,35.0,2025-04-04 07:00:00,Spain
2025,4.0,4.0,9.0,17.72,35.01,2025-04-04 08:00:00,Spain
2025,4.0,4.0,10.0,18.83,18.83,2025-04-04 09:00:00,Spain
2025,4.0,4.0,11.0,4.73,4.73,2025-04-04 10:00:00,Spain
2025,4.0,4.0,12.0,3.52,3.52,2025-04-04 11:00:00,Spain
2025,4.0,4.0,13.0,0.0,0.0,2025-04-04 12:00:00,Spain
2025,4.0,4.0,14.0,-0.01,-0.01,2025-04-04 13:00:00,Spain
2025,4.0,4.0,15.0,-0.02,-0.02,2025-04-04 14:00:00,Spain
2025,4.0,4.0,16.0,-0.01,-0.01,2025-04-04 15:00:00,Spain
2025,4.0,4.0,17.0,0.0,0.0,2025-04-04 16:00:00,Spain
2025,4.0,4.0,18.0,0.01,0.01,2025-04-04 17:00:00,Spain
2025,4.0,4.0,19.0,0.65,0.65,2025-04-04 18:00:00,Spain
2025,4.0,4.0,20.0,6.3,6.3,2025-04-04 19:00:00,Spain
2025,4.0,4.0,21.0,35.01,35.01,2025-04-04 20:00:00,Spain
2025,4.0,4.0,22.0,50.02,50.02,2025-04-04 21:00:00,Spain
2025,4.0,4.0,23.0,35.01,35.01,2025-04-04 22:00:00,Spain
2025,4.0,4.0,24.0,20.91,20.91,2025-04-04 23:00:00,Spain
2025,4.0,5.0,1.0,35.0,35.0,2025-04-05 00:00:00,Spain
2025,4.0,5.0,2.0,19.97,19.97,2025-04-05 01:00:00,Spain
2025,4.0,5.0,3.0,19.1,19.1,2025-04-05 02:00:00,Spain
2025,4.0,5.0,4.0,19.34,19.34,2025-04-05 03:00:00,Spain
2025,4.0,5.0,5.0,13.2,13.2,2025-04-05 04:00:00,Spain
2025,4.0,5.0,6.0,16.4,16.4,2025-04-05 05:00:00,Spain
2025,4.0,5.0,7.0,19.75,19.75,2025-04-05 06:00:00,Spain
2025,4.0,5.0,8.0,20.3,20.3,2025-04-05 07:00:00,Spain
2025,4.0,5.0,9.0,21.46,21.46,2025-04-05 08:00:00,Spain
2025,4.0,5.0,10.0,10.0,10.0,2025-04-05 09:00:00,Spain
2025,4.0,5.0,11.0,0.66,0.66,2025-04-05 10:00:00,Spain
2025,4.0,5.0,12.0,-0.13,-0.13,2025-04-05 11:00:00,Spain
2025,4.0,5.0,13.0,-0.3,-0.3,2025-04-05 12:00:00,Spain
2025,4.0,5.0,14.0,-1.0,-1.0,2025-04-05 13:00:00,Spain
2025,4.0,5.0,15.0,-1.01,-1.01,2025-04-05 14:00:00,Spain
2025,4.0,5.0,16.0,-1.2,-1.2,2025-04-05 15:00:00,Spain
2025,4.0,5.0,17.0,-1.0,-1.0,2025-04-05 16:00:00,Spain
2025,4.0,5.0,18.0,0.1,0.1,2025-04-05 17:00:00,Spain
2025,4.0,5.0,19.0,10.0,10.0,2025-04-05 18:00:00,Spain
2025,4.0,5.0,20.0,46.49,46.49,2025-04-05 19:00:00,Spain
2025,4.0,5.0,21.0,95.61,95.61,2025-04-05 20:00:00,Spain
2025,4.0,5.0,22.0,95.61,95.61,2025-04-05 21:00:00,Spain
2025,4.0,5.0,23.0,78.99,78.99,2025-04-05 22:00:00,Spain
2025,4.0,5.0,24.0,68.75,68.75,2025-04-05 23:00:00,Spain
2025,4.0,6.0,1.0,70.45,70.45,2025-04-06 00:00:00,Spain
2025,4.0,6.0,2.0,46.21,46.21,2025-04-06 01:00:00,Spain
2025,4.0,6.0,3.0,35.01,35.01,2025-04-06 02:00:00,Spain
2025,4.0,6.0,4.0,27.01,27.01,2025-04-06 03:00:00,Spain
2025,4.0,6.0,5.0,25.5,25.5,2025-04-06 04:00:00,Spain
2025,4.0,6.0,6.0,25.57,25.57,2025-04-06 05:00:00,Spain
2025,4.0,6.0,7.0,26.51,26.51,2025-04-06 06:00:00,Spain
2025,4.0,6.0,8.0,28.87,28.87,2025-04-06 07:00:00,Spain
2025,4.0,6.0,9.0,26.25,26.25,2025-04-06 08:00:00,Spain
2025,4.0,6.0,10.0,0.1,0.1,2025-04-06 09:00:00,Spain
2025,4.0,6.0,11.0,-1.01,-1.01,2025-04-06 10:00:00,Spain
2025,4.0,6.0,12.0,-1.54,-1.54,2025-04-06 11:00:00,Spain
2025,4.0,6.0,13.0,-1.54,-1.54,2025-04-06 12:00:00,Spain
2025,4.0,6.0,14.0,-1.0,-1.0,2025-04-06 13:00:00,Spain
2025,4.0,6.0,15.0,-1.0,-1.0,2025-04-06 14:00:00,Spain
2025,4.0,6.0,16.0,-1.32,-1.32,2025-04-06 15:00:00,Spain
2025,4.0,6.0,17.0,-1.49,-1.49,2025-04-06 16:00:00,Spain
2025,4.0,6.0,18.0,-0.01,-0.01,2025-04-06 17:00:00,Spain
2025,4.0,6.0,19.0,8.26,8.26,2025-04-06 18:00:00,Spain
